SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
050,3,7,48,329,Texas,Midland County,136872,136872,136942,140034,146645,70,3092,6611,548,2290,2274,264,983,1013,284,1307,1261,11,6,11,-229,1703,5233,-218,1709,5244,4,76,106,1678,1678,1652,1652,16.535728727,15.864433739,7.098087921,7.0671378092,9.4376408064,8.7972959303,0.0433250534,0.0767408844,12.297094333,36.507731644,12.340419387,36.584472529
050,3,7,48,331,Texas,Milam County,24757,24757,24703,24665,24157,-54,-38,-508,76,294,325,73,269,259,3,25,66,1,5,5,-60,-74,-587,-59,-69,-582,2,6,8,405,405,405,405,11.910549344,13.313670067,10.897747529,10.609970915,1.0128018149,2.703699152,0.202560363,0.2048256933,-2.997893372,-24.0465364,-2.795333009,-23.8417107
050,3,7,48,333,Texas,Mills County,4936,4936,4950,4869,4828,14,-81,-41,16,39,35,27,60,75,-11,-21,-40,1,2,2,25,-63,-1,26,-61,1,-1,1,-2,151,151,151,151,7.9437824626,7.2187274415,12.221203789,15.46870166,-4.277421326,-8.249974219,0.4073734596,0.4124987109,-12.83226398,-0.206249355,-12.42489052,0.2062493555
050,3,7,48,335,Texas,Mitchell County,9403,9403,9410,9405,9336,7,-5,-69,30,95,105,23,98,79,7,-3,26,0,0,0,1,2,-96,1,2,-96,-1,-4,1,2406,2406,2407,2407,10.098325804,11.205378582,10.417220303,8.4307134091,-0.318894499,2.7746651726,0,0,0.2125963327,-10.24491756,0.2125963327,-10.24491756
050,3,7,48,337,Texas,Montague County,19719,19720,19723,19746,19565,3,23,-181,68,233,236,49,266,274,19,-33,-38,5,20,22,-17,27,-166,-12,47,-144,-4,9,1,266,266,266,266,11.806734399,12.00681743,13.478932833,13.940118542,-1.672198434,-1.933301112,1.0134535965,1.119279591,1.3681623553,-8.445473277,2.3816159518,-7.326193686
050,3,7,48,339,Texas,Montgomery County,455746,455761,459291,471704,485047,3530,12413,13343,1572,6259,6398,735,2950,3078,837,3309,3320,321,1312,1390,2344,7373,8516,2665,8685,9906,28,419,117,3224,3224,3309,3309,13.445829462,13.374430756,6.3373057857,6.4342760028,7.1085236763,6.9401547529,2.8184898952,2.9056672008,15.838967986,17.801915023,18.657457881,20.707582224
050,3,7,48,341,Texas,Moore County,21904,21904,21977,22041,22313,73,64,272,91,405,388,44,139,147,47,266,241,35,142,151,-10,-348,-118,25,-206,33,1,4,-2,154,154,154,154,18.401562997,17.495603553,6.3155981644,6.6284889751,12.085964833,10.867114578,6.4519060384,6.808856022,-15.81171339,-5.320827885,-9.359807352,1.4880281373
050,3,7,48,343,Texas,Morris County,12934,12934,12917,12822,12787,-17,-95,-35,42,146,167,49,146,150,-7,0,17,1,0,0,-7,-97,-51,-6,-97,-51,-4,2,-1,145,145,145,145,11.344652084,13.04228982,11.344652084,11.714631575,0,1.3276582451,0,0,-7.537200357,-3.982974735,-7.537200357,-3.982974735
050,3,7,48,345,Texas,Motley County,1210,1210,1209,1215,1202,-1,6,-13,3,9,10,6,19,16,-3,-10,-6,0,0,0,2,12,-6,2,12,-6,0,4,-1,0,0,0,0,7.4257425743,8.2747207282,15.676567657,13.239553165,-8.250825083,-4.964832437,0,0,9.900990099,-4.964832437,9.900990099,-4.964832437
050,3,7,48,347,Texas,Nacogdoches County,64524,64524,64618,65612,66034,94,994,422,227,916,920,143,539,556,84,377,364,20,55,63,-7,570,1,13,625,64,-3,-8,-6,5144,5144,5390,5390,14.067419181,13.976877383,8.2776625969,8.4468954621,5.7897565845,5.5299819212,0.8446594487,0.9571122556,8.7537433771,0.015192258,9.5984028258,0.9723045136
050,3,7,48,349,Texas,Navarro County,47735,47735,47761,47963,47979,26,202,16,168,663,686,130,485,507,38,178,179,5,-4,-1,-14,33,-162,-9,29,-163,-3,-5,0,736,736,726,699,13.852325436,14.300306435,10.133299904,10.568885368,3.7190255317,3.7314210669,-0.083573607,-0.020845928,0.6894822615,-3.377040295,0.605908654,-3.397886223
050,3,7,48,351,Texas,Newton County,14445,14445,14403,14418,14200,-42,15,-218,30,152,146,67,152,186,-37,0,-40,0,0,0,-4,2,-179,-4,2,-179,-1,13,1,724,724,724,724,10.547864404,10.203368509,10.547864404,12.998811937,0,-2.795443427,0,0,0.1387876895,-12.50960934,0.1387876895,-12.50960934
050,3,7,48,353,Texas,Nolan County,15216,15217,15232,15145,14924,15,-87,-221,51,184,206,53,166,186,-2,18,20,2,2,2,17,-118,-245,19,-116,-243,-2,11,2,410,410,410,410,12.11442868,13.701819149,10.929321526,12.371545445,1.1851071534,1.3302737038,0.1316785726,0.1330273704,-7.769035784,-16.29585287,-7.637357211,-16.1628255
050,3,7,48,355,Texas,Nueces County,340223,340223,340316,343085,347691,93,2769,4606,1151,4622,4627,658,2614,2654,493,2008,1973,138,353,577,-538,440,2034,-400,793,2611,0,-32,22,5792,5792,5880,5869,13.526465428,13.396527963,7.6499741733,7.6841117815,5.8764912548,5.7124161812,1.0330684327,1.6705849653,1.2876773666,5.8890291498,2.3207457993,7.5596141151
050,3,7,48,357,Texas,Ochiltree County,10223,10223,10183,10471,10728,-40,288,257,33,181,196,28,72,88,5,109,108,10,37,45,-57,143,102,-47,180,147,2,-1,2,54,54,54,54,17.526871308,18.491438275,6.972015106,8.3022784094,10.554856202,10.189159866,3.5828410962,4.2454832775,13.847196669,9.623095429,17.430037765,13.868578707
050,3,7,48,359,Texas,Oldham County,2052,2052,2051,2085,2060,-1,34,-25,5,18,15,3,10,5,2,8,10,0,1,1,-2,23,-35,-2,24,-34,-1,2,-1,282,282,282,282,8.7040618956,7.2376357057,4.835589942,2.4125452352,3.8684719536,4.8250904704,0.4835589942,0.482509047,11.121856867,-16.88781665,11.605415861,-16.4053076
050,3,7,48,361,Texas,Orange County,81837,81837,81970,82384,82977,133,414,593,260,1007,1050,232,871,869,28,136,181,9,29,31,94,282,381,103,311,412,2,-33,0,639,639,639,639,12.254037018,12.699487787,10.599072733,10.510337988,1.6549642844,2.1891497995,0.3528967959,0.3749372585,3.4316171191,4.6080998543,3.7845139151,4.9830371127
050,3,7,48,363,Texas,Palo Pinto County,28111,28111,28085,28120,27856,-26,35,-264,97,350,384,79,320,323,18,30,61,3,5,7,-43,-25,-333,-40,-20,-326,-4,25,1,263,263,263,263,12.454407971,13.720165785,11.386887288,11.540660283,1.0675206832,2.1795055024,0.1779201139,0.2501071888,-0.889600569,-11.89795627,-0.711680455,-11.64784908
050,3,7,48,365,Texas,Panola County,23796,23796,23794,24039,24020,-2,245,-19,59,301,295,83,235,249,-24,66,46,4,0,3,17,189,-67,21,189,-64,1,-10,-1,358,358,383,383,12.585453557,12.276576708,9.825852445,10.362263052,2.7596011122,1.9143136561,0,0.1248465428,7.902494094,-2.788239456,7.902494094,-2.663392913
050,3,7,48,367,Texas,Parker County,116927,116927,117326,118348,119712,399,1022,1364,337,1255,1322,220,913,906,117,342,416,22,59,68,261,536,885,283,595,953,-1,85,-5,3121,3121,3141,3141,10.650305082,11.106443754,7.7479908687,7.6115265059,2.9023142137,3.4949172478,0.5006916334,0.5712845501,4.5486561946,7.4351003949,5.0493478279,8.006384945
050,3,7,48,369,Texas,Parmer County,10269,10269,10294,10306,10183,25,12,-123,34,150,154,10,59,44,24,91,110,4,22,23,-1,-106,-259,3,-84,-236,-2,5,3,73,73,73,73,14.563106796,15.03245644,5.7281553398,4.2949875543,8.8349514563,10.737468886,2.1359223301,2.2451071307,-10.29126214,-25.28185856,-8.155339806,-23.03675143
050,3,7,48,371,Texas,Pecos County,15507,15507,15538,15653,15619,31,115,-34,53,226,233,29,91,93,24,135,140,4,20,21,4,-47,-195,8,-27,-174,-1,7,0,2025,2025,2042,2042,14.491359687,14.901509337,5.8350165112,5.9478127398,8.6563431759,8.9536965976,1.2824212112,1.3430544896,-3.013689846,-12.47122026,-1.731268635,-11.12816577
050,3,7,48,373,Texas,Polk County,45413,45413,45445,45659,45656,32,214,-3,121,479,507,168,596,611,-47,-117,-104,10,39,40,73,267,64,83,306,104,-4,25,-3,4241,4241,4277,4277,10.515454865,11.10441877,13.083948015,13.382248262,-2.568493151,-2.277829491,0.8561643836,0.8760882659,5.8614330875,1.4017412254,6.717597471,2.2778294913
050,3,7,48,375,Texas,Potter County,121073,121073,121362,121938,122335,289,576,397,523,2018,2112,306,1093,1129,217,925,983,77,281,301,-4,-611,-898,73,-330,-597,-1,-19,11,6919,6919,6933,6933,16.588573777,17.29212807,8.9847924373,9.2437559616,7.6037813399,8.0483721083,2.3099054665,2.4644557524,-5.022605836,-7.352429454,-2.71270037,-4.887973702
050,3,7,48,377,Texas,Presidio County,7818,7817,7873,7715,7525,56,-158,-190,34,116,118,18,36,55,16,80,63,2,-5,-6,37,-239,-248,39,-244,-254,1,6,1,0,0,0,0,14.883243521,15.485564304,4.6189376443,7.217847769,10.264305876,8.2677165354,-0.641519117,-0.787401575,-30.66461381,-32.54593176,-31.30613292,-33.33333333
050,3,7,48,379,Texas,Rains County,10914,10914,10932,11026,10943,18,94,-83,23,101,104,39,111,113,-16,-10,-9,0,2,2,39,94,-75,39,96,-73,-5,8,-1,66,66,66,66,9.1993806358,9.4678865674,10.110210402,10.287222905,-0.910829766,-0.819336338,0.1821659532,0.1820747417,8.5617997996,-6.827802813,8.7439657528,-6.645728071
050,3,7,48,381,Texas,Randall County,120725,120725,121209,123558,125082,484,2349,1524,378,1607,1612,238,905,950,140,702,662,28,106,115,305,1524,741,333,1630,856,11,17,6,2000,2000,2065,2066,13.130855058,12.966537967,7.3947876961,7.6415701416,5.736067362,5.324967825,0.8661298296,0.925032175,12.452659059,5.9604247104,13.318788889,6.8854568855
050,3,7,48,383,Texas,Reagan County,3367,3367,3345,3382,3475,-22,37,93,16,43,47,14,18,14,2,25,33,1,2,3,-25,9,56,-24,11,59,0,1,1,27,27,27,27,12.784302066,13.70861893,5.3515683068,4.0834184046,7.4327337595,9.625200525,0.5946187008,0.8750182295,2.6757841534,16.333673618,3.2704028542,17.208691848
050,3,7,48,385,Texas,Real County,3309,3309,3315,3433,3369,6,118,-64,10,31,37,19,34,54,-9,-3,-17,0,3,3,15,118,-51,15,121,-48,0,0,1,70,70,70,70,9.1879075282,10.87915319,10.07705987,15.877683034,-0.889152341,-4.998529844,0.8891523414,0.8820935019,34.97332543,-14.99558953,35.862477771,-14.11349603
050,3,7,48,387,Texas,Red River County,12860,12864,12842,12682,12694,-22,-160,12,33,132,126,52,189,183,-19,-57,-57,0,-1,-1,-1,-106,70,-1,-107,69,-2,4,0,189,189,189,189,10.343206394,9.9306431274,14.809590973,14.423076923,-4.466384579,-4.492433796,-0.078357624,-0.078814628,-8.305908165,5.5170239596,-8.384265789,5.4382093317
050,3,7,48,389,Texas,Reeves County,13783,13783,13787,13684,13798,4,-103,114,42,154,170,39,100,102,3,54,68,0,-2,-2,1,-163,49,1,-165,47,0,8,-1,3110,3110,3110,3110,11.211823377,12.371734226,7.2804047905,7.4230405356,3.9314185869,4.9486936904,-0.145608096,-0.145549814,-11.86705981,3.5659704534,-12.0126679,3.420420639
050,3,7,48,391,Texas,Refugio County,7383,7383,7348,7314,7259,-35,-34,-55,19,90,92,37,70,55,-18,20,37,0,3,3,-18,-57,-95,-18,-54,-92,1,0,0,129,129,129,129,12.276633474,12.626089343,9.5484927022,7.5482055857,2.7281407721,5.0778837576,0.4092211158,0.4117203047,-7.7752012,-13.03780965,-7.365980085,-12.62608934
050,3,7,48,393,Texas,Roberts County,929,929,924,835,854,-5,-89,19,4,12,8,4,7,3,0,5,5,0,0,0,-6,-99,14,-6,-99,14,1,5,0,0,0,0,0,13.644115975,9.4730609828,7.9590676521,3.5523978686,5.6850483229,5.9206631143,0,0,-112.5639568,16.57785672,-112.5639568,16.57785672
050,3,7,48,395,Texas,Robertson County,16622,16622,16585,16711,16545,-37,126,-166,50,208,208,66,177,157,-16,31,51,4,18,18,-26,85,-236,-22,103,-218,1,-8,1,193,193,193,193,12.493993272,12.509020929,10.631907737,9.4419052201,1.8620855358,3.0671157084,1.0812109563,1.0825114265,5.1057184046,-14.19292759,6.1869293609,-13.11041617
050,3,7,48,397,Texas,Rockwall County,78337,78337,78961,81179,83021,624,2218,1842,224,966,980,129,399,430,95,567,550,33,117,127,494,1427,1156,527,1544,1283,2,107,9,659,659,659,659,12.064443612,11.936662607,4.9831397527,5.2375152253,7.0813038591,6.6991473812,1.4612214312,1.5468940317,17.821905832,14.080389769,19.283127264,15.6272838
050,3,7,48,399,Texas,Runnels County,10501,10501,10512,10570,10449,11,58,-121,35,118,126,41,131,126,-6,-13,0,0,7,7,17,36,-129,17,43,-122,0,28,1,194,194,194,194,11.194383835,11.989152671,12.42766341,11.989152671,-1.233279575,0,0.6640736173,0.6660640373,3.4152357461,-12.27460869,4.0793093634,-11.60854465
050,3,7,48,401,Texas,Rusk County,53330,53332,53348,53689,54026,16,341,337,156,685,684,171,545,541,-15,140,143,5,14,21,26,209,173,31,223,194,0,-22,0,5210,5210,5221,5221,12.799312387,12.700181033,10.183394527,10.045026227,2.6159178602,2.6551548067,0.261591786,0.3899178387,3.9051916627,3.2121802906,4.1667834487,3.6020981293
050,3,7,48,403,Texas,Sabine County,10834,10835,10853,10639,10433,18,-214,-206,23,88,92,43,161,138,-20,-73,-46,1,7,8,39,-185,-167,40,-178,-159,-2,37,-1,79,79,79,79,8.1890936162,8.7319665907,14.982319002,13.097949886,-6.793225386,-4.365983295,0.651405174,0.7593014427,-17.21570817,-15.85041762,-16.564303,-15.09111617
050,3,7,48,405,Texas,San Augustine County,8865,8864,8828,8869,8818,-36,41,-51,23,102,100,49,156,130,-26,-54,-30,0,-2,-2,-9,95,-19,-9,93,-21,-1,2,0,223,223,223,223,11.527377522,11.307740148,17.630106798,14.700062193,-6.102729276,-3.392322044,-0.22602701,-0.226154803,10.736282986,-2.148470628,10.510255976,-2.374625431
050,3,7,48,407,Texas,San Jacinto County,26384,26384,26434,26876,27126,50,442,250,74,267,293,108,257,238,-34,10,55,3,14,15,80,390,178,83,404,193,1,28,2,128,128,128,128,10.016882386,10.851449946,9.6417182517,8.8144883523,0.3751641343,2.036961594,0.525229788,0.5555349802,14.631401238,6.5923484315,15.156631026,7.1478834117
050,3,7,48,409,Texas,San Patricio County,64804,64807,64577,64413,65600,-230,-164,1187,221,903,963,181,569,535,40,334,428,46,42,241,-320,-536,512,-274,-494,753,4,-4,6,680,680,680,680,14.001085355,14.813903225,8.8223893325,8.2299462361,5.1786960229,6.5839569889,0.6512132723,3.7073215755,-8.310721761,7.8761354634,-7.659508489,11.583457039
050,3,7,48,411,Texas,San Saba County,6131,6131,6134,6060,6002,3,-74,-58,13,64,60,27,61,68,-14,3,-8,0,0,-1,16,-77,-50,16,-77,-51,1,0,1,684,684,684,684,10.496965721,9.9485989057,10.004920453,11.27507876,0.4920452682,-1.326479854,0,-0.165809982,-12.62916188,-8.290499088,-12.62916188,-8.45630907
050,3,7,48,413,Texas,Schleicher County,3461,3461,3499,3305,3264,38,-194,-41,8,37,40,6,16,16,2,21,24,0,3,3,35,-222,-68,35,-219,-65,1,4,0,0,0,0,0,10.87595532,12.178413762,4.7031158142,4.8713655046,6.1728395062,7.307048257,0.8818342152,0.9133810321,-65.25573192,-20.70330339,-64.37389771,-19.78992236
050,3,7,48,415,Texas,Scurry County,16921,16921,16957,16907,17126,36,-50,219,68,262,234,28,152,174,40,110,60,2,2,3,-2,-169,156,0,-167,159,-4,7,0,1724,1724,1692,1692,15.473659343,13.751358975,8.9770848098,10.225369494,6.4965745334,3.5259894808,0.118119537,0.176299474,-9.981100874,9.1675726501,-9.862981337,9.3438721241
050,3,7,48,417,Texas,Shackelford County,3378,3378,3363,3334,3356,-15,-29,22,9,23,29,18,25,33,-9,-2,-4,0,1,2,-6,-29,25,-6,-28,27,0,1,-1,36,36,36,36,6.8687472002,8.6696562033,7.4660295655,9.865470852,-0.597282365,-1.195814649,0.2986411826,0.5979073244,-8.660594296,7.4738415546,-8.361953113,8.0717488789
050,3,7,48,419,Texas,Shelby County,25448,25448,25425,25666,26019,-23,241,353,85,345,401,57,287,295,28,58,106,-3,-12,-8,-42,200,252,-45,188,244,-6,-5,3,172,172,172,172,13.505314047,15.517074586,11.234855454,11.415304247,2.2704585935,4.1017703396,-0.469750054,-0.309567573,7.8291675638,9.7513785431,7.3594175099,9.4418109703
050,3,7,48,421,Texas,Sherman County,3034,3034,3029,3045,3073,-5,16,28,5,37,37,7,21,14,-2,16,23,1,9,9,-4,-10,-2,-3,-1,7,0,1,-2,31,31,31,31,12.183075403,12.095456031,6.9147184722,4.5766590389,5.2683569312,7.5187969925,2.9634507738,2.9421379536,-3.292723082,-0.653808434,-0.329272308,2.2883295195
050,3,7,48,423,Texas,Smith County,209714,209714,210406,212855,214821,692,2449,1966,726,2949,3036,478,1875,1862,248,1074,1174,21,98,126,425,1295,672,446,1393,798,-2,-18,-6,4127,4127,4233,4233,13.934664427,14.197663652,8.8597815532,8.7075262582,5.0748828737,5.4901373937,0.4630712492,0.5892311002,6.1191557928,3.1425658676,6.5822270419,3.7317969678
050,3,7,48,425,Texas,Somervell County,8490,8490,8506,8467,8598,16,-39,131,24,76,82,24,83,94,0,-7,-12,3,3,4,16,-57,138,19,-54,142,-3,22,1,287,287,287,287,8.9553997525,9.6103135072,9.7802392034,11.01670085,-0.824839451,-1.406387343,0.3535026218,0.4687957808,-6.716549814,16.173454439,-6.363047193,16.64225022
050,3,7,48,427,Texas,Starr County,60968,60968,61149,61498,61615,181,349,117,331,1401,1350,110,374,348,221,1027,1002,-18,-63,-58,-24,-622,-837,-42,-685,-895,2,7,10,810,810,810,810,22.846054123,21.931071455,6.0988038843,5.6533428639,16.747250238,16.277728591,-1.027338622,-0.942223811,-10.14293052,-13.5972643,-11.17026915,-14.53948811
050,3,7,48,429,Texas,Stephens County,9630,9630,9585,9523,9464,-45,-62,-59,24,103,97,38,129,98,-14,-26,-1,0,1,2,-30,-34,-60,-30,-33,-58,-1,-3,0,591,591,591,591,10.780824785,10.217517249,13.502198032,10.322852478,-2.721373247,-0.105335229,0.1046682018,0.2106704587,-3.558718861,-6.320113762,-3.454050659,-6.109443303
050,3,7,48,431,Texas,Sterling County,1143,1143,1138,1170,1191,-5,32,21,4,10,14,6,13,17,-2,-3,-3,0,3,3,-3,31,21,-3,34,24,0,1,0,35,35,35,35,8.6655112652,11.859381618,11.265164645,14.400677679,-2.59965338,-2.541296061,2.5996533795,2.541296061,26.863084922,17.789072427,29.462738302,20.330368488
050,3,7,48,433,Texas,Stonewall County,1490,1490,1496,1482,1475,6,-14,-7,2,12,6,7,19,11,-5,-7,-5,0,0,0,11,-17,-1,11,-17,-1,0,10,-1,27,27,27,27,8.0591000672,4.0581670612,12.760241773,7.4399729456,-4.701141706,-3.381805884,0,0,-11.41705843,-0.676361177,-11.41705843,-0.676361177
050,3,7,48,435,Texas,Sutton County,4128,4128,4059,4012,3950,-69,-47,-62,9,51,56,11,19,24,-2,32,32,0,2,2,-66,-86,-96,-66,-84,-94,-1,5,0,13,13,13,13,12.637839177,14.066817383,4.7082145955,6.0286360211,7.9296245818,8.0381813615,0.4956015364,0.5023863351,-21.31086606,-24.11454408,-20.81526453,-23.61215775
050,3,7,48,437,Texas,Swisher County,7854,7854,7883,7826,7891,29,-57,65,28,117,123,29,74,70,-1,43,53,0,-1,-2,31,-100,15,31,-101,13,-1,1,-1,645,645,661,661,14.895919537,15.651841955,9.421350818,8.9075523319,5.4745687186,6.7442896227,-0.127315552,-0.254501495,-12.73155516,1.908761214,-12.85887071,1.6542597188
050,3,7,48,439,Texas,Tarrant County,1809034,1809034,1816344,1847156,1880153,7310,30812,32997,6876,27322,27909,2636,11025,11100,4240,16297,16809,901,4356,4828,2120,9821,11264,3021,14177,16092,49,338,96,20634,20634,20794,20800,14.91579091,14.975415239,6.0188344479,5.9560395985,8.8969564624,9.0193756407,2.3780537737,2.5906089353,5.3615395114,6.0440387422,7.7395932851,8.6346476775
050,3,7,48,441,Texas,Taylor County,131506,131506,131846,132656,133473,340,810,817,484,2010,2055,325,1237,1320,159,773,735,77,58,382,101,-37,-296,178,21,86,3,16,-4,5287,5287,5256,5256,15.198372791,15.443638236,9.3534264391,9.9200012024,5.844946352,5.5236370332,0.4385600109,2.8707882268,-0.279771041,-2.224485118,0.1587889695,0.6463031086
050,3,7,48,443,Texas,Terrell County,984,984,1006,948,917,22,-58,-31,4,11,10,2,8,7,2,3,3,1,10,10,18,-79,-44,19,-69,-34,1,8,0,0,0,0,0,11.258955988,10.72386059,8.1883316274,7.5067024129,3.0706243603,3.2171581769,10.235414534,10.72386059,-80.85977482,-47.1849866,-70.62436029,-36.46112601
050,3,7,48,445,Texas,Terry County,12651,12651,12650,12598,12613,-1,-52,15,44,183,200,24,134,138,20,49,62,3,10,14,-19,-108,-61,-16,-98,-47,-5,-3,0,1166,1166,1136,1136,14.496197719,15.866090199,10.614702155,10.947602237,3.881495564,4.9184879616,0.7921419518,1.1106263139,-8.55513308,-4.839157511,-7.762991128,-3.728531197
050,3,7,48,447,Texas,Throckmorton County,1641,1641,1631,1640,1601,-10,9,-39,4,13,10,9,12,22,-5,1,-12,0,1,1,-5,5,-26,-5,6,-25,0,2,-2,13,13,13,13,7.9486395598,6.1709348966,7.3372057475,13.576056773,0.6114338123,-7.405121876,0.6114338123,0.6170934897,3.0571690614,-16.04443073,3.6686028737,-15.42733724
050,3,7,48,449,Texas,Titus County,32334,32334,32407,32441,32663,73,34,222,126,490,550,84,248,235,42,242,315,9,12,19,20,-218,-110,29,-206,-91,2,-2,-2,357,357,450,450,15.112262522,16.896043254,7.648655317,7.2192184812,7.4636072045,9.6768247727,0.370096225,0.5836814942,-6.723414755,-3.379208651,-6.353318529,-2.795527157
050,3,7,48,451,Texas,Tom Green County,110224,110224,110631,111738,113281,407,1107,1543,401,1496,1535,273,965,962,128,531,573,65,77,275,206,528,690,271,605,965,8,-29,5,5165,5165,5196,5196,13.455112898,13.643292344,8.6792673439,8.5503890783,4.775845554,5.0929032659,0.6925425756,2.4442380421,4.7488633757,6.1328154511,5.4414059514,8.5770534933
050,3,7,48,453,Texas,Travis County,1024266,1024272,1030219,1061203,1095584,5947,30984,34381,3919,15414,16036,1111,4707,4725,2808,10707,11311,962,4149,4425,2090,15646,18309,3052,19795,22734,87,482,336,23046,23046,23154,23147,14.740210249,14.870267671,4.5012436514,4.3815175073,10.238966598,10.488750164,3.9676354174,4.1033259195,14.96206887,16.978032601,18.929704287,21.081358521
050,3,7,48,455,Texas,Trinity County,14585,14585,14609,14562,14309,24,-47,-253,38,165,152,58,216,204,-20,-51,-52,5,23,23,39,-34,-225,44,-11,-202,0,15,1,48,48,48,48,11.312604984,10.529597174,14.809228343,14.131827786,-3.496623359,-3.602230612,1.5769085736,1.5932943092,-2.331082239,-15.58657476,-0.754173666,-13.99328045
050,3,7,48,457,Texas,Tyler County,21766,21766,21747,21680,21458,-19,-67,-222,55,213,223,73,241,236,-18,-28,-13,0,-2,-1,0,-20,-207,0,-22,-208,-1,-17,-1,2448,2448,2457,2457,9.8095654777,10.338912328,11.099085822,10.94162919,-1.289520344,-0.602716862,-0.092108596,-0.046362836,-0.92108596,-9.597106959,-1.013194556,-9.643469795
050,3,7,48,459,Texas,Upshur County,39309,39318,39359,39784,39995,41,425,211,113,500,478,136,399,376,-23,101,102,13,43,45,52,295,65,65,338,110,-1,-14,-1,516,516,516,516,12.635356254,11.983103323,10.083014291,9.4260394339,2.5523419633,2.557063889,1.0866406378,1.1281164216,7.4548601898,1.6295014979,8.5415008276,2.7576179195
050,3,7,48,461,Texas,Upton County,3355,3355,3355,3305,3283,0,-50,-22,9,47,50,1,27,17,8,20,33,0,0,0,-7,-73,-55,-7,-73,-55,-1,3,0,61,61,61,61,14.114114114,15.17911354,8.1081081081,5.1608986035,6.006006006,10.018214936,0,0,-21.92192192,-16.69702489,-21.92192192,-16.69702489
050,3,7,48,463,Texas,Uvalde County,26405,26405,26449,26540,26752,44,91,212,98,404,421,65,248,262,33,156,159,6,14,16,6,-77,39,12,-63,55,-1,-2,-2,564,564,589,589,15.248447791,15.799744802,9.3604332975,9.8326202807,5.8880144936,5.9671245215,0.5284115571,0.6004653607,-2.906263564,1.4636343166,-2.377852007,2.0640996772
