CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2000POP,ESTIMATESBASE2000,POPESTIMATE2000,POPESTIMATE2001,POPESTIMATE2002,POPESTIMATE2003,POPESTIMATE2004,POPESTIMATE2005,POPESTIMATE2006,POPESTIMATE2007,POPESTIMATE2008,POPESTIMATE2009,NPOPCHG_2000,NPOPCHG_2001,NPOPCHG_2002,NPOPCHG_2003,NPOPCHG_2004,NPOPCHG_2005,NPOPCHG_2006,NPOPCHG_2007,NPOPCHG_2008,NPOPCHG_2009,NATURALINC2000,NATURALINC2001,NATURALINC2002,NATURALINC2003,NATURALINC2004,NATURALINC2005,NATURALINC2006,NATURALINC2007,NATURALINC2008,NATURALINC2009,BIRTHS2000,BIRTHS2001,BIRTHS2002,BIRTHS2003,BIRTHS2004,BIRTHS2005,BIRTHS2006,BIRTHS2007,BIRTHS2008,BIRTHS2009,DEATHS2000,DEATHS2001,DEATHS2002,DEATHS2003,DEATHS2004,DEATHS2005,DEATHS2006,DEATHS2007,DEATHS2008,DEATHS2009,NETMIG2000,NETMIG2001,NETMIG2002,NETMIG2003,NETMIG2004,NETMIG2005,NETMIG2006,NETMIG2007,NETMIG2008,NETMIG2009,INTERNATIONALMIG2000,INTERNATIONALMIG2001,INTERNATIONALMIG2002,INTERNATIONALMIG2003,INTERNATIONALMIG2004,INTERNATIONALMIG2005,INTERNATIONALMIG2006,INTERNATIONALMIG2007,INTERNATIONALMIG2008,INTERNATIONALMIG2009,DOMESTICMIG2000,DOMESTICMIG2001,DOMESTICMIG2002,DOMESTICMIG2003,DOMESTICMIG2004,DOMESTICMIG2005,DOMESTICMIG2006,DOMESTICMIG2007,DOMESTICMIG2008,DOMESTICMIG2009,RESIDUAL2000,RESIDUAL2001,RESIDUAL2002,RESIDUAL2003,RESIDUAL2004,RESIDUAL2005,RESIDUAL2006,RESIDUAL2007,RESIDUAL2008,RESIDUAL2009
27340,,37133,"Onslow County, NC",County or equivalent,150355,150348,149774,149659,153280,156018,161242,158942,161054,163613,169233,173064,-574,-115,3621,2738,5224,-2300,2112,2559,5620,3831,615,2423,2321,2418,2521,2437,2417,2938,2814,2593,766,3253,3087,3168,3285,3293,3223,3786,3660,3476,151,830,766,750,764,856,806,848,846,883,-1159,-2425,1353,79,2848,-4618,-198,-358,2761,1180,598,-374,-1951,-5629,2312,-150,983,-582,240,-24,-1757,-2051,3304,5708,536,-4468,-1181,224,2521,1204,-30,-113,-53,241,-145,-119,-107,-21,45,58
27500,,,"Janesville, WI",Metropolitan Statistical Area,152307,152307,152499,153151,153509,153952,155320,156315,158042,159449,160186,160155,192,652,358,443,1368,995,1727,1407,737,-31,208,743,652,748,706,622,672,839,805,769,518,2071,1980,2041,2040,1977,2099,2184,2111,2111,310,1328,1328,1293,1334,1355,1427,1345,1306,1342,-24,63,-150,-85,794,541,1171,603,-45,-794,75,281,269,231,212,227,228,210,200,201,-99,-218,-419,-316,582,314,943,393,-245,-995,8,-154,-144,-220,-132,-168,-116,-35,-23,-6
27500,,55105,"Rock County, WI",County or equivalent,152307,152307,152499,153151,153509,153952,155320,156315,158042,159449,160186,160155,192,652,358,443,1368,995,1727,1407,737,-31,208,743,652,748,706,622,672,839,805,769,518,2071,1980,2041,2040,1977,2099,2184,2111,2111,310,1328,1328,1293,1334,1355,1427,1345,1306,1342,-24,63,-150,-85,794,541,1171,603,-45,-794,75,281,269,231,212,227,228,210,200,201,-99,-218,-419,-316,582,314,943,393,-245,-995,8,-154,-144,-220,-132,-168,-116,-35,-23,-6
27620,,,"Jefferson City, MO",Metropolitan Statistical Area,140052,140051,140320,140916,141968,142673,141835,143439,144548,145265,146465,147438,269,596,1052,705,-838,1604,1109,717,1200,973,144,489,556,697,639,758,645,862,713,755,420,1740,1786,1830,1886,1951,1844,1970,1936,1940,276,1251,1230,1133,1247,1193,1199,1108,1223,1185,125,241,632,204,-1326,987,563,-129,496,220,33,150,135,91,135,130,141,119,120,115,92,91,497,113,-1461,857,422,-248,376,105,0,-134,-136,-196,-151,-141,-99,-16,-9,-2
27620,,29027,"Callaway County, MO",County or equivalent,40766,40766,40925,41494,41972,41928,41570,42491,42933,43223,43588,43727,159,569,478,-44,-358,921,442,290,365,139,38,180,128,171,122,220,163,209,184,193,119,513,489,489,501,539,496,534,521,534,81,333,361,318,379,319,333,325,337,341,122,422,382,-161,-435,744,307,88,185,-44,5,31,25,14,28,24,27,24,24,22,117,391,357,-175,-463,720,280,64,161,-66,-1,-33,-32,-54,-45,-43,-28,-7,-4,-10
27620,,29051,"Cole County, MO",County or equivalent,71397,71397,71479,71613,72053,72571,72171,72579,73113,73587,74388,75018,82,134,440,518,-400,408,534,474,801,630,82,263,359,374,390,388,355,477,399,433,219,876,934,926,999,991,956,1025,1009,1019,137,613,575,552,609,603,601,548,610,586,-4,-58,157,250,-712,88,228,4,405,190,28,114,107,74,103,101,109,91,92,89,-32,-172,50,176,-815,-13,119,-87,313,101,4,-71,-76,-106,-78,-68,-49,-7,-3,7
27620,,29135,"Moniteau County, MO",County or equivalent,14827,14827,14835,14753,14906,14950,14873,15052,15053,15091,15075,15132,8,-82,153,44,-77,179,1,38,-16,57,15,23,50,71,52,76,61,82,103,79,46,193,192,207,202,224,210,218,244,212,31,170,142,136,150,148,149,136,141,133,-7,-88,115,-4,-114,119,-49,-42,-120,-26,0,4,3,3,3,3,3,3,3,3,-7,-92,112,-7,-117,116,-52,-45,-123,-29,0,-17,-12,-23,-15,-16,-11,-2,1,4
27620,,29151,"Osage County, MO",County or equivalent,13062,13061,13081,13056,13037,13224,13221,13317,13449,13364,13414,13561,20,-25,-19,187,-3,96,132,-85,50,147,9,23,19,81,75,74,66,94,27,50,36,158,171,208,184,197,182,193,162,175,27,135,152,127,109,123,116,99,135,125,14,-35,-22,119,-65,36,77,-179,26,100,0,1,0,0,1,2,2,1,1,1,14,-36,-22,119,-66,34,75,-180,25,99,-3,-13,-16,-13,-13,-14,-11,0,-3,-3
27740,,,"Johnson City, TN",Metropolitan Statistical Area,181607,181607,181989,182085,183736,186119,187178,188888,191544,193357,195783,197381,382,96,1651,2383,1059,1710,2656,1813,2426,1598,71,17,5,24,31,76,9,-44,124,103,558,2013,2016,2078,2201,2135,2167,2125,2203,2224,487,1996,2011,2054,2170,2059,2158,2169,2079,2121,309,274,1796,2469,1193,1813,2756,1852,2286,1468,17,155,153,131,153,156,157,140,141,143,292,119,1643,2338,1040,1657,2599,1712,2145,1325,2,-195,-150,-110,-165,-179,-109,5,16,27
27740,,47019,"Carter County, TN",County or equivalent,56742,56740,56834,56875,56830,58260,58412,58666,58956,58938,59172,59043,94,41,-45,1430,152,254,290,-18,234,-129,-4,-75,-49,-66,-42,-18,-56,-101,-19,-22,161,557,569,585,645,623,635,563,610,620,165,632,618,651,687,641,691,664,629,642,95,172,64,1467,242,332,388,91,256,-94,1,31,33,32,31,35,31,30,28,32,94,141,31,1435,211,297,357,61,228,-126,3,-56,-60,29,-48,-60,-42,-8,-3,-13
27740,,47171,"Unicoi County, TN",County or equivalent,17667,17669,17667,17559,17612,17687,17633,17558,17693,17702,17737,17740,-2,-108,53,75,-54,-75,135,9,35,3,-5,-63,-65,-81,-86,-45,-84,-92,-62,-75,48,177,184,167,181,194,173,180,192,178,53,240,249,248,267,239,257,272,254,253,3,-24,136,171,47,-10,226,103,99,83,0,0,0,-2,1,-1,0,-1,1,0,3,-24,136,173,46,-9,226,104,98,83,0,-21,-18,-15,-15,-20,-7,-2,-2,-5
27740,,47179,"Washington County, TN",County or equivalent,107198,107198,107488,107651,109294,110172,111133,112664,114895,116717,118874,120598,290,163,1643,878,961,1531,2231,1822,2157,1724,80,155,119,171,159,139,149,149,205,200,349,1279,1263,1326,1375,1318,1359,1382,1401,1426,269,1124,1144,1155,1216,1179,1210,1233,1196,1226,211,126,1596,831,904,1491,2142,1658,1931,1479,16,124,120,101,121,122,126,111,112,111,195,2,1476,730,783,1369,2016,1547,1819,1368,-1,-118,-72,-124,-102,-99,-60,15,21,45
27780,,,"Johnstown, PA",Metropolitan Statistical Area,152598,152630,152240,150995,149851,148710,147704,146726,145822,145061,144488,143998,-390,-1245,-1144,-1141,-1006,-978,-904,-761,-573,-490,-83,-506,-406,-471,-340,-397,-426,-418,-234,-304,378,1524,1509,1439,1529,1518,1454,1502,1539,1486,461,2030,1915,1910,1869,1915,1880,1920,1773,1790,-306,-592,-598,-463,-543,-436,-374,-315,-316,-131,7,51,41,23,41,39,48,37,35,34,-313,-643,-639,-486,-584,-475,-422,-352,-351,-165,-1,-147,-140,-207,-123,-145,-104,-28,-23,-55
27780,,42021,"Cambria County, PA",County or equivalent,152598,152630,152240,150995,149851,148710,147704,146726,145822,145061,144488,143998,-390,-1245,-1144,-1141,-1006,-978,-904,-761,-573,-490,-83,-506,-406,-471,-340,-397,-426,-418,-234,-304,378,1524,1509,1439,1529,1518,1454,1502,1539,1486,461,2030,1915,1910,1869,1915,1880,1920,1773,1790,-306,-592,-598,-463,-543,-436,-374,-315,-316,-131,7,51,41,23,41,39,48,37,35,34,-313,-643,-639,-486,-584,-475,-422,-352,-351,-165,-1,-147,-140,-207,-123,-145,-104,-28,-23,-55
27860,,,"Jonesboro, AR",Metropolitan Statistical Area,107762,107762,108135,108785,109215,110156,111367,112539,114618,116264,118135,120139,373,650,430,941,1211,1172,2079,1646,1871,2004,140,528,360,430,436,496,485,612,683,626,397,1556,1515,1519,1613,1655,1581,1752,1820,1753,257,1028,1155,1089,1177,1159,1096,1140,1137,1127,234,231,172,648,885,781,1672,1033,1169,1330,26,144,143,130,132,136,142,124,118,118,208,87,29,518,753,645,1530,909,1051,1212,-1,-109,-102,-137,-110,-105,-78,1,19,48
27860,,5031,"Craighead County, AR",County or equivalent,82148,82148,82518,83274,83978,84953,86296,87443,89669,91383,93419,95457,370,756,704,975,1343,1147,2226,1714,2036,2038,129,464,328,395,421,448,457,563,634,594,306,1196,1161,1183,1263,1295,1229,1382,1438,1414,177,732,833,788,842,847,772,819,804,820,242,379,458,682,1010,778,1828,1147,1388,1404,26,127,125,113,113,120,124,110,106,106,216,252,333,569,897,658,1704,1037,1282,1298,-1,-87,-82,-102,-88,-79,-59,4,14,40
27860,,5111,"Poinsett County, AR",County or equivalent,25614,25614,25617,25511,25237,25203,25071,25096,24949,24881,24716,24682,3,-106,-274,-34,-132,25,-147,-68,-165,-34,11,64,32,35,15,48,28,49,49,32,91,360,354,336,350,360,352,370,382,339,80,296,322,301,335,312,324,321,333,307,-8,-148,-286,-34,-125,3,-156,-114,-219,-74,0,17,18,17,19,16,18,14,12,12,-8,-165,-304,-51,-144,-13,-174,-128,-231,-86,0,-22,-20,-35,-22,-26,-19,-3,5,8
27900,,,"Joplin, MO",Metropolitan Statistical Area,157322,157322,157718,158609,160099,161913,163829,165910,168415,171014,172615,174300,396,891,1490,1814,1916,2081,2505,2599,1601,1685,231,810,809,756,783,994,948,1017,995,954,597,2447,2463,2398,2422,2550,2559,2643,2703,2624,366,1637,1654,1642,1639,1556,1611,1626,1708,1670,156,250,832,1239,1285,1258,1678,1595,615,737,54,211,206,171,183,184,190,164,164,160,102,39,626,1068,1102,1074,1488,1431,451,577,9,-169,-151,-181,-152,-171,-121,-13,-9,-6
27900,,29097,"Jasper County, MO",County or equivalent,104686,104686,105012,105839,107051,108162,109532,110999,112991,114979,116634,118179,326,827,1212,1111,1370,1467,1992,1988,1655,1545,190,634,614,563,581,771,700,726,785,759,425,1726,1734,1669,1712,1801,1778,1830,1925,1875,235,1092,1120,1106,1131,1030,1078,1104,1140,1116,131,303,696,685,890,807,1371,1267,877,788,52,179,175,149,156,158,162,139,138,136,79,124,521,536,734,649,1209,1128,739,652,5,-110,-98,-137,-101,-111,-79,-5,-7,-2
27900,,29145,"Newton County, MO",County or equivalent,52636,52636,52706,52770,53048,53751,54297,54911,55424,56035,55981,56121,70,64,278,703,546,614,513,611,-54,140,41,176,195,193,202,223,248,291,210,195,172,721,729,729,710,749,781,813,778,749,131,545,534,536,508,526,533,522,568,554,25,-53,136,554,395,451,307,328,-262,-51,2,32,31,22,27,26,28,25,26,24,23,-85,105,532,368,425,279,303,-288,-75,4,-59,-53,-44,-51,-60,-42,-8,-2,-4
28020,,,"Kalamazoo-Portage, MI",Metropolitan Statistical Area,314866,314866,315398,316785,319048,321092,320051,320539,321523,322566,324135,326634,532,1387,2263,2044,-1041,488,984,1043,1569,2499,489,1571,1631,1402,1691,1479,1649,1696,1656,1635,1082,4208,4203,4082,4239,4106,4180,4271,4336,4281,593,2637,2572,2680,2548,2627,2531,2575,2680,2646,21,135,952,1116,-2408,-665,-425,-614,-46,917,173,681,621,537,510,515,515,474,460,467,-152,-546,331,579,-2918,-1180,-940,-1088,-506,450,22,-319,-320,-474,-324,-326,-240,-39,-41,-53
28020,,26077,"Kalamazoo County, MI",County or equivalent,238603,238603,239046,240048,241789,243464,242035,242617,243434,244651,246157,248407,443,1002,1741,1675,-1429,582,817,1217,1506,2250,378,1153,1242,1144,1311,1149,1284,1320,1295,1281,822,3140,3131,3102,3212,3039,3161,3199,3234,3222,444,1987,1889,1958,1901,1890,1877,1879,1939,1941,46,88,744,901,-2476,-319,-286,-69,246,1004,162,603,556,480,457,463,464,428,414,419,-116,-515,188,421,-2933,-782,-750,-497,-168,585,19,-239,-245,-370,-264,-248,-181,-34,-35,-35
28020,,26159,"Van Buren County, MI",County or equivalent,76263,76263,76352,76737,77259,77628,78016,77922,78089,77915,77978,78227,89,385,522,369,388,-94,167,-174,63,249,111,418,389,258,380,330,365,376,361,354,260,1068,1072,980,1027,1067,1019,1072,1102,1059,149,650,683,722,647,737,654,696,741,705,-25,47,208,215,68,-346,-139,-545,-292,-87,11,78,65,57,53,52,51,46,46,48,-36,-31,143,158,15,-398,-190,-591,-338,-135,3,-80,-75,-104,-60,-78,-59,-5,-6,-18
28100,,,"Kankakee-Bradley, IL",Metropolitan Statistical Area,103833,103833,103879,104816,105416,106096,107424,108453,110108,111725,112719,113215,46,937,600,680,1328,1029,1655,1617,994,496,128,384,440,481,411,391,515,689,608,622,375,1538,1567,1538,1522,1503,1549,1686,1646,1706,247,1154,1127,1057,1111,1112,1034,997,1038,1084,-87,319,-24,309,421,644,1143,938,400,-129,34,159,150,129,114,116,114,106,101,102,-121,160,-174,180,307,528,1029,832,299,-231,5,234,184,-110,496,-6,-3,-10,-14,3
28100,,17091,"Kankakee County, IL",County or equivalent,103833,103833,103879,104816,105416,106096,107424,108453,110108,111725,112719,113215,46,937,600,680,1328,1029,1655,1617,994,496,128,384,440,481,411,391,515,689,608,622,375,1538,1567,1538,1522,1503,1549,1686,1646,1706,247,1154,1127,1057,1111,1112,1034,997,1038,1084,-87,319,-24,309,421,644,1143,938,400,-129,34,159,150,129,114,116,114,106,101,102,-121,160,-174,180,307,528,1029,832,299,-231,5,234,184,-110,496,-6,-3,-10,-14,3
28140,,,"Kansas City, MO-KS",Metropolitan Statistical Area,1836038,1836425,1842924,1865245,1890419,1912368,1935840,1958504,1984954,2011857,2046083,2067585,6499,22321,25174,21949,23472,22664,26450,26903,34226,21502,3622,12390,12565,13790,13747,13254,14011,14654,14438,14353,7027,27841,27971,28982,28978,28818,29647,30261,30120,30018,3405,15451,15406,15192,15231,15564,15636,15607,15682,15665,2896,9031,10189,3515,4893,5196,9468,9147,5748,7333,1330,4725,4312,3339,3902,3804,3968,3448,3437,3404,1566,4306,5877,176,991,1392,5500,5699,2311,3929,-19,900,2420,4644,4832,4214,2971,3102,14040,-184
28140,,20059,"Franklin County, KS",County or equivalent,24784,24784,24851,25146,25495,25706,25961,25991,26208,26263,26397,26441,67,295,349,211,255,30,217,55,134,44,58,89,144,140,122,138,143,154,141,185,100,352,375,378,363,362,376,401,366,397,42,263,231,238,241,224,233,247,225,212,9,97,117,-5,128,-108,72,-96,-1,-137,0,19,18,13,13,8,9,5,7,6,9,78,99,-18,115,-116,63,-101,-8,-143,0,109,88,76,5,0,2,-3,-6,-4
28140,,20091,"Johnson County, KS",County or equivalent,451086,451482,454644,463974,475918,486338,496358,505578,516285,525938,535000,542737,3162,9330,11944,10420,10020,9220,10707,9653,9062,7737,1192,4210,4221,4615,4661,4395,4391,4705,4767,4770,1799,7011,7078,7432,7535,7474,7505,7837,7913,8008,607,2801,2857,2817,2874,3079,3114,3132,3146,3238,1970,5544,8042,6221,5849,5318,6623,4987,4329,2969,414,1450,1367,1171,1103,1163,1164,1058,1026,1025,1556,4094,6675,5050,4746,4155,5459,3929,3303,1944,0,-424,-319,-416,-490,-493,-307,-39,-34,-2
28140,,20103,"Leavenworth County, KS",County or equivalent,68691,68691,68921,69796,70756,71205,71409,71762,72574,73603,74355,75227,230,875,960,449,204,353,812,1029,752,872,108,411,393,435,376,328,386,463,435,433,219,905,935,967,908,880,946,940,968,992,111,494,542,532,532,552,560,477,533,559,119,528,620,96,-105,99,476,575,327,454,41,34,-95,-366,224,19,128,8,56,31,78,494,715,462,-329,80,348,567,271,423,3,-64,-53,-82,-67,-74,-50,-9,-10,-15
28140,,20107,"Linn County, KS",County or equivalent,9570,9564,9599,9712,9664,9669,9680,9833,9772,9593,9439,9335,35,113,-48,5,11,153,-61,-179,-154,-104,4,-2,5,-1,21,20,-6,15,25,24,28,116,123,94,122,102,106,122,121,112,24,118,118,95,101,82,112,107,96,88,35,123,-42,18,-1,143,-53,-198,-183,-135,0,0,-1,-1,0,0,0,0,0,0,35,123,-41,19,-1,143,-53,-198,-183,-135,-4,-8,-11,-12,-9,-10,-2,4,4,7
28140,,20121,"Miami County, KS",County or equivalent,28351,28351,28507,28589,28735,28926,29476,29895,30145,30761,30787,30969,156,82,146,191,550,419,250,616,26,182,34,133,85,161,200,150,144,189,176,237,92,403,346,403,453,392,386,406,426,472,58,270,261,242,253,242,242,217,250,235,124,-23,88,69,383,301,122,422,-149,-54,0,7,5,2,6,4,6,4,6,4,124,-30,83,67,377,297,116,418,-155,-58,-2,-28,-27,-39,-33,-32,-16,5,-1,-1
28140,,20209,"Wyandotte County, KS",County or equivalent,157882,157879,157857,158246,157236,155790,154271,153586,152810,153317,153968,155085,-22,389,-1010,-1446,-1519,-685,-776,507,651,1117,316,1222,1294,1375,1230,1335,1401,1512,1403,1291,676,2793,2815,2902,2751,2829,2825,2897,2753,2644,360,1571,1521,1527,1521,1494,1424,1385,1350,1353,-329,-684,-2216,-2812,-2552,-1890,-2094,-1006,-758,-154,262,1023,946,801,722,731,729,672,656,663,-591,-1707,-3162,-3613,-3274,-2621,-2823,-1678,-1414,-817,-9,-149,-88,-9,-197,-130,-83,1,6,-20
28140,,29013,"Bates County, MO",County or equivalent,16653,16653,16703,16772,16947,16999,16946,16934,16975,16941,16918,16761,50,69,175,52,-53,-12,41,-34,-23,-157,11,-11,-16,13,29,17,24,29,7,29,64,206,213,220,230,216,232,219,212,219,53,217,229,207,201,199,208,190,205,190,41,96,201,62,-68,-12,29,-59,-28,-191,1,7,7,5,5,7,7,5,5,5,40,89,194,57,-73,-19,22,-64,-33,-196,-2,-16,-10,-23,-14,-17,-12,-4,-2,5
28140,,29025,"Caldwell County, MO",County or equivalent,8969,8969,8977,8989,9002,9086,9143,9162,9209,9242,9189,9160,8,12,13,84,57,19,47,33,-53,-29,20,-9,21,16,38,20,21,19,3,8,38,108,131,117,122,121,134,118,116,115,18,117,110,101,84,101,113,99,113,107,-11,30,2,74,26,8,34,16,-58,-35,0,2,2,0,0,1,1,0,0,0,-11,28,0,74,26,7,33,16,-58,-35,-1,-9,-10,-6,-7,-9,-8,-2,2,-2
28140,,29037,"Cass County, MO",County or equivalent,82092,82092,82603,84665,86955,88480,91367,93269,95379,97900,99281,100184,511,2062,2290,1525,2887,1902,2110,2521,1381,903,107,387,413,496,486,475,521,567,468,553,266,1143,1136,1224,1223,1224,1277,1352,1307,1374,159,756,723,728,737,749,756,785,839,821,415,1668,1857,1024,2429,1431,1580,1927,912,371,17,69,53,9,96,72,86,61,68,66,398,1599,1804,1015,2333,1359,1494,1866,844,305,-11,7,20,5,-28,-4,9,27,1,-21
28140,,29047,"Clay County, MO",County or equivalent,184006,184006,184820,189229,193068,196380,200686,205614,212394,218244,223370,228358,814,4409,3839,3312,4306,4928,6780,5850,5126,4988,376,1364,1423,1452,1511,1519,1678,1752,1761,1787,692,2805,2789,2917,2923,2949,3152,3188,3323,3322,316,1441,1366,1465,1412,1430,1474,1436,1562,1535,431,2235,1751,1237,2056,2646,4259,3217,2474,3151,81,310,291,239,234,240,241,217,217,218,350,1925,1460,998,1822,2406,4018,3000,2257,2933,7,810,665,623,739,763,843,881,891,50
28140,,29049,"Clinton County, MO",County or equivalent,18979,18975,19031,19394,19580,20112,20520,20530,20515,20979,21022,21002,56,363,186,532,408,10,-15,464,43,-20,4,32,28,23,22,-49,45,24,9,4,71,240,240,262,262,232,293,268,249,268,67,208,212,239,240,281,248,244,240,264,55,357,176,512,412,72,-53,435,36,-24,0,0,0,-2,2,0,2,0,2,0,55,357,176,514,410,72,-55,435,34,-24,-3,-26,-18,-3,-26,-13,-7,5,-2,0
28140,,29095,"Jackson County, MO",County or equivalent,654880,654880,655773,658051,662174,666782,671389,675996,680604,685246,700699,705708,893,2278,4123,4608,4607,4607,4608,4642,15453,5009,1182,3968,4031,4331,4410,4222,4596,4525,4571,4352,2537,10064,10090,10249,10339,10265,10590,10713,10554,10256,1355,6096,6059,5918,5929,6043,5994,6188,5983,5904,-292,-2113,-1855,-4039,-4501,-3598,-2295,-1772,-1969,845,481,1639,1570,1371,1343,1423,1446,1295,1264,1262,-773,-3752,-3425,-5410,-5844,-5021,-3741,-3067,-3233,-417,3,423,1947,4316,4698,3983,2307,1889,12851,-188
28140,,29107,"Lafayette County, MO",County or equivalent,32960,32968,33019,32868,32859,32876,32775,32860,32795,32652,32824,32572,51,-151,-9,17,-101,85,-65,-143,172,-252,36,7,-27,55,20,82,2,71,60,49,114,383,410,444,377,438,422,430,423,420,78,376,437,389,357,356,420,359,363,371,14,-126,50,11,-93,38,-51,-212,114,-296,2,4,2,-4,7,3,6,2,4,2,12,-130,48,15,-100,35,-57,-214,110,-298,1,-32,-32,-49,-28,-35,-16,-2,-2,-5
28140,,29165,"Platte County, MO",County or equivalent,73781,73777,74245,76424,78552,80411,82238,84037,85618,87658,89303,90688,468,2179,2128,1859,1827,1799,1581,2040,1645,1385,146,530,510,614,542,597,546,561,568,587,252,1033,1014,1079,1055,1072,1088,1080,1098,1123,106,503,504,465,513,475,542,519,530,536,322,1317,1328,952,978,894,706,1132,732,785,31,162,149,105,145,134,142,122,125,123,291,1155,1179,847,833,760,564,1010,607,662,0,332,290,293,307,308,329,347,345,13
28140,,29177,"Ray County, MO",County or equivalent,23354,23354,23374,23390,23478,23608,23621,23457,23671,23520,23531,23358,20,16,88,130,13,-164,214,-151,11,-173,28,59,40,65,79,5,119,68,44,44,79,279,276,294,315,262,315,290,291,296,51,220,236,229,236,257,196,222,247,252,-7,-18,70,95,-48,-146,113,-221,-30,-216,0,-1,-2,-4,2,-1,1,-1,1,-1,-7,-17,72,99,-50,-145,112,-220,-31,-215,-1,-25,-22,-30,-18,-23,-18,2,-3,-1
28420,,,"Kennewick-Pasco-Richland, WA",Metropolitan Statistical Area,191822,191825,192710,196382,202549,208714,213478,218631,223720,228962,237206,245649,885,3672,6167,6165,4764,5153,5089,5242,8244,8443,495,1961,2066,2164,2218,2232,2428,2535,2690,2713,796,3259,3363,3434,3511,3588,3741,3988,4089,4170,301,1298,1297,1270,1293,1356,1313,1453,1399,1457,383,1901,4226,4101,2756,3131,2783,2717,5506,5670,324,1201,1147,1033,949,1027,1020,928,905,906,59,700,3079,3068,1807,2104,1763,1789,4601,4764,7,-190,-125,-100,-210,-210,-122,-10,48,60
28420,,53005,"Benton County, WA",County or equivalent,142475,142478,143108,145611,149718,152586,154366,156050,157577,159444,164020,168294,630,2503,4107,2868,1780,1684,1527,1867,4576,4274,322,1117,1188,1161,1200,1079,1219,1266,1321,1269,548,2116,2188,2148,2220,2147,2249,2403,2428,2394,226,999,1000,987,1020,1068,1030,1137,1107,1125,304,1524,3007,1856,697,754,388,626,3225,2959,162,561,529,477,441,467,466,427,420,420,142,963,2478,1379,256,287,-78,199,2805,2539,4,-138,-88,-149,-117,-149,-80,-25,30,46
28420,,53021,"Franklin County, WA",County or equivalent,49347,49347,49602,50771,52831,56128,59112,62581,66143,69518,73186,77355,255,1169,2060,3297,2984,3469,3562,3375,3668,4169,173,844,878,1003,1018,1153,1209,1269,1369,1444,248,1143,1175,1286,1291,1441,1492,1585,1661,1776,75,299,297,283,273,288,283,316,292,332,79,377,1219,2245,2059,2377,2395,2091,2281,2711,162,640,618,556,508,560,554,501,485,486,-83,-263,601,1689,1551,1817,1841,1590,1796,2225,3,-52,-37,49,-93,-61,-42,15,18,14
28660,,,"Killeen-Temple-Fort Hood, TX",Metropolitan Statistical Area,330714,330709,332022,334474,340032,346490,348412,354424,358547,371643,379569,379231,1313,2452,5558,6458,1922,6012,4123,13096,7926,-338,992,4655,4521,4605,4324,4087,4988,4934,4823,4417,1514,6713,6679,6779,6431,6348,7275,7172,7185,6794,522,2058,2158,2174,2107,2261,2287,2238,2362,2377,318,-2461,842,1287,-2177,1985,-837,8052,3098,-4800,704,192,-1754,-6014,3222,132,1797,-93,744,380,-386,-2653,2596,7301,-5399,1853,-2634,8145,2354,-5180,3,258,195,566,-225,-60,-28,110,5,45
28660,,48027,"Bell County, TX",County or equivalent,237974,237971,239135,242573,248009,253903,255529,261709,266536,278342,285598,285787,1164,3438,5436,5894,1626,6180,4827,11806,7256,189,860,3930,3838,3966,3771,3559,4223,4248,4231,3849,1239,5462,5466,5614,5356,5248,5960,5935,6025,5697,379,1532,1628,1648,1585,1689,1737,1687,1794,1848,301,-802,1325,1400,-2092,2618,582,7444,3017,-3671,494,257,-983,-3698,2150,198,1287,73,609,377,-193,-1059,2308,5098,-4242,2420,-705,7371,2408,-4048,3,310,273,528,-53,3,22,114,8,11
28660,,48099,"Coryell County, TX",County or equivalent,74978,74978,75010,73772,73341,73573,72666,73148,71741,72605,73062,72529,32,-1238,-431,232,-907,482,-1407,864,457,-533,129,696,637,582,520,469,675,598,553,515,228,1030,959,917,860,854,1044,962,907,848,99,334,322,335,340,385,369,364,354,333,-99,-1897,-996,-391,-1307,72,-2049,270,-94,-1083,198,-101,-784,-2281,1014,-94,466,-187,105,-22,-297,-1796,-212,1890,-2321,166,-2515,457,-199,-1061,2,-37,-72,41,-120,-59,-33,-4,-2,35
